"Type";"ScopeMGLevel";"Scope";"ScopeId";"PolicyDisplayName";"PolicyDefinitionName";"PolicyDefinitionId";"PolicyVersion";"PolicyEffect";"PolicyCategory";"UniqueAssignmentsCount";"UsedInPolicySetsCount";"UsedInPolicySet4CSV";"CreatedOn";"CreatedBy";"UpdatedOn";"UpdatedBy";"ALZ";"ALZState";"ALZLatestVer";"ALZIdentificationLevel";"ALZPolicyName"
"BuiltIn";;;;"Bind authenticators and identities dynamically";"6f311b49-9b0d-8c67-3d6e-db80ae528173";"/providers/microsoft.authorization/policydefinitions/6f311b49-9b0d-8c67-3d6e-db80ae528173";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"4";"FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Establish electronic signature and certificate requirements";"6f3866e8-6e12-69cf-788c-809d426094a1";"/providers/microsoft.authorization/policydefinitions/6f3866e8-6e12-69cf-788c-809d426094a1";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"6";"FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), Spain ENS (/providers/microsoft.authorization/policysetdefinitions/175daf90-21e1-4fec-b745-7b4c909aa94c)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Enable logging by category group for API Management services (microsoft.apimanagement/service) to Storage";"6f3f5778-f809-4755-9d8f-bd5a5a7add85";"/providers/microsoft.authorization/policydefinitions/6f3f5778-f809-4755-9d8f-bd5a5a7add85";"1.1.0";"Default: DeployIfNotExists; Allowed: AuditIfNotExists,DeployIfNotExists,Disabled";"Monitoring";"0";"2";"Enable allLogs category group resource logging for supported resources to storage (/providers/microsoft.authorization/policysetdefinitions/b6b86da9-e527-49de-ac59-6af0a9db10b8), Enable audit category group resource logging for supported resources to storage (/providers/microsoft.authorization/policysetdefinitions/8d723fb6-6680-45be-9d37-b1a4adb52207)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Batch accounts should have local authentication methods disabled";"6f68b69f-05fe-49cd-b361-777ee9ca7e35";"/providers/microsoft.authorization/policydefinitions/6f68b69f-05fe-49cd-b361-777ee9ca7e35";"1.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"Batch";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Enable logging by category group for microsoft.classicnetwork/networksecuritygroups to Storage";"6f7fa8b1-4456-4d4c-94c2-1f1651b18235";"/providers/microsoft.authorization/policydefinitions/6f7fa8b1-4456-4d4c-94c2-1f1651b18235";"1.0.0";"Default: DeployIfNotExists; Allowed: AuditIfNotExists,DeployIfNotExists,Disabled";"Monitoring";"0";"1";"Enable allLogs category group resource logging for supported resources to storage (/providers/microsoft.authorization/policysetdefinitions/b6b86da9-e527-49de-ac59-6af0a9db10b8)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Preview]: Sets Kubernetes cluster containers' secure computing mode profile type to RuntimeDefault if not present.";"6f87d474-38a9-46c9-bdfe-d7fa3b9836bf";"/providers/microsoft.authorization/policydefinitions/6f87d474-38a9-46c9-bdfe-d7fa3b9836bf";"1.1.0-preview";"Default: Mutate; Allowed: Disabled,Mutate";"Kubernetes";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Configure diagnostic settings for storage accounts to Log Analytics workspace";"6f8f98a4-f108-47cb-8e98-91a0d85cd474";"/providers/microsoft.authorization/policydefinitions/6f8f98a4-f108-47cb-8e98-91a0d85cd474";"1.3.0-deprecated";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Storage";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Enable logging by category group for Host pool (microsoft.desktopvirtualization/hostpools) to Log Analytics";"6f95136f-6544-4722-a354-25a18ddb18a7";"/providers/microsoft.authorization/policydefinitions/6f95136f-6544-4722-a354-25a18ddb18a7";"1.0.0";"Default: DeployIfNotExists; Allowed: AuditIfNotExists,DeployIfNotExists,Disabled";"Monitoring";"0";"1";"[Preview]: Control the use of diagnostic settings for specific resources in a Virtual Enclave (/providers/microsoft.authorization/policysetdefinitions/0a9ea1cb-7925-47fc-b0fe-8bb0a8190423)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Storage accounts should use customer-managed key for encryption";"6fac406b-40ca-413b-bf8e-0bf964659c25";"/providers/microsoft.authorization/policydefinitions/6fac406b-40ca-413b-bf8e-0bf964659c25";"1.0.3";"Default: Audit; Allowed: Audit,Disabled";"Storage";"0";"23";"[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Deprecated]: New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a), [Deprecated]: New Zealand ISM Restricted v3.5 (/providers/microsoft.authorization/policysetdefinitions/93d2179e-3068-c82f-2428-d614ae836a04), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), [Preview]: Control the use of Storage Accounts in a Virtual Enclave (/providers/microsoft.authorization/policysetdefinitions/ca122c06-05f6-4423-9018-ccb523168eb2), [Preview]: New Zealand ISM (/providers/microsoft.authorization/policysetdefinitions/4f5b1359-4f8e-4d7c-9733-ea47fcde891e), [Preview]: Reserve Bank of India - IT Framework for Banks (/providers/microsoft.authorization/policysetdefinitions/d0d5578d-cc08-2b22-31e3-f525374f235a), [Preview]: Reserve Bank of India - IT Framework for NBFC (/providers/microsoft.authorization/policysetdefinitions/7f89f09c-48c1-f28d-1bd5-84f3fb22f86c), [Preview]: Sovereignty Baseline - Confidential Policies (/providers/microsoft.authorization/policysetdefinitions/03de05a4-c324-4ccd-882f-a814ea8ab9ea), CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c), CIS Microsoft Azure Foundations Benchmark v1.4.0 (/providers/microsoft.authorization/policysetdefinitions/c3f5c4d9-9a1d-4a99-85c0-7f93e384d5c5), CIS Microsoft Azure Foundations Benchmark v2.0.0 (/providers/microsoft.authorization/policysetdefinitions/06f19060-9e68-4070-92ca-f15cc126059e), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), NL BIO Cloud Theme (/providers/microsoft.authorization/policysetdefinitions/6ce73208-883e-490f-a2ac-44aac3b3687f), RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141), Spain ENS (/providers/microsoft.authorization/policysetdefinitions/175daf90-21e1-4fec-b745-7b4c909aa94c)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Workbooks should be saved to storage accounts that you control";"6fc8115b-2008-441f-8c61-9b722c1e537f";"/providers/microsoft.authorization/policydefinitions/6fc8115b-2008-441f-8c61-9b722c1e537f";"1.1.0";"Default: Audit; Allowed: audit,Audit,deny,Deny,disabled,Disabled";"Monitoring";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy - Configure Azure Event Grid topics with private endpoints";"6fcec95c-fbdf-45e8-91e1-e3175d9c9eca";"/providers/microsoft.authorization/policydefinitions/6fcec95c-fbdf-45e8-91e1-e3175d9c9eca";"1.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Event Grid";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Show audit results from Windows VMs configurations in 'Security Options - Microsoft Network Server'";"6fe4ef56-7576-4dc4-8e9c-26bad4b087ce";"/providers/microsoft.authorization/policydefinitions/6fe4ef56-7576-4dc4-8e9c-26bad4b087ce";"1.0.0-deprecated";"Fixed: auditIfNotExists";"Guest Configuration";"0";"1";"[Deprecated]: Audit Windows VMs that do not match Azure compute security baseline settings (/providers/microsoft.authorization/policysetdefinitions/d618d658-b2d0-410e-9e2e-bfbfd04d09fa)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Secure commitment from leadership";"70057208-70cc-7b31-3c3a-121af6bc1966";"/providers/microsoft.authorization/policydefinitions/70057208-70cc-7b31-3c3a-121af6bc1966";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"6";"FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab), ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"App Service apps that use Python should use a specified 'Python version'";"7008174a-fd10-4ef0-817e-fc820a951d73";"/providers/microsoft.authorization/policydefinitions/7008174a-fd10-4ef0-817e-fc820a951d73";"4.1.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"App Service";"0";"5";"[Preview]: Control the use of App Service in a Virtual Enclave (/providers/microsoft.authorization/policysetdefinitions/528d78c5-246c-4f26-ade6-d30798705411), [Preview]: New Zealand ISM (/providers/microsoft.authorization/policysetdefinitions/4f5b1359-4f8e-4d7c-9733-ea47fcde891e), CIS Microsoft Azure Foundations Benchmark v2.0.0 (/providers/microsoft.authorization/policysetdefinitions/06f19060-9e68-4070-92ca-f15cc126059e), NL BIO Cloud Theme (/providers/microsoft.authorization/policysetdefinitions/6ce73208-883e-490f-a2ac-44aac3b3687f), Spain ENS (/providers/microsoft.authorization/policysetdefinitions/175daf90-21e1-4fec-b745-7b4c909aa94c)";;;;;"False";"";"";"";""
"BuiltIn";;;;"App Service app slots should disable public network access";"701a595d-38fb-4a66-ae6d-fb3735217622";"/providers/microsoft.authorization/policydefinitions/701a595d-38fb-4a66-ae6d-fb3735217622";"1.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"App Service";"0";"1";"[Preview]: Control the use of App Service in a Virtual Enclave (/providers/microsoft.authorization/policysetdefinitions/528d78c5-246c-4f26-ade6-d30798705411)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Azure SignalR Service to disable local authentication";"702133e5-5ec5-4f90-9638-c78e22f13b39";"/providers/microsoft.authorization/policydefinitions/702133e5-5ec5-4f90-9638-c78e22f13b39";"1.0.0";"Default: Modify; Allowed: Disabled,Modify";"SignalR";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"OS and data disks should be encrypted with a customer-managed key";"702dd420-7fcc-42c5-afe8-4026edd20fe0";"/providers/microsoft.authorization/policydefinitions/702dd420-7fcc-42c5-afe8-4026edd20fe0";"3.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"Compute";"0";"8";"[Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), NL BIO Cloud Theme (/providers/microsoft.authorization/policysetdefinitions/6ce73208-883e-490f-a2ac-44aac3b3687f), RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Deploy prerequisites to audit Windows VMs configurations in 'Windows Components'";"7040a231-fb65-4412-8c0a-b365f4866c24";"/providers/microsoft.authorization/policydefinitions/7040a231-fb65-4412-8c0a-b365f4866c24";"1.2.0-deprecated";"Fixed: deployIfNotExists";"Guest Configuration";"0";"1";"[Deprecated]: Audit Windows VMs that do not match Azure compute security baseline settings (/providers/microsoft.authorization/policysetdefinitions/d618d658-b2d0-410e-9e2e-bfbfd04d09fa)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Show audit results from Windows VMs configurations in 'System Audit Policies - System'";"7066131b-61a6-4917-a7e4-72e8983f0aa6";"/providers/microsoft.authorization/policydefinitions/7066131b-61a6-4917-a7e4-72e8983f0aa6";"1.0.0-deprecated";"Fixed: auditIfNotExists";"Guest Configuration";"0";"1";"[Deprecated]: Audit Windows VMs that do not match Azure compute security baseline settings (/providers/microsoft.authorization/policysetdefinitions/d618d658-b2d0-410e-9e2e-bfbfd04d09fa)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Preview]: Configure Azure Arc enabled Kubernetes clusters to install Microsoft Defender for Cloud extension";"708b60a6-d253-4fe0-9114-4be4c00f012c";"/providers/microsoft.authorization/policydefinitions/708b60a6-d253-4fe0-9114-4be4c00f012c";"7.2.0-preview";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Kubernetes";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Produce Security Assessment report";"70a7a065-a060-85f8-7863-eb7850ed2af9";"/providers/microsoft.authorization/policydefinitions/70a7a065-a060-85f8-7863-eb7850ed2af9";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"10";"FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab), ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141), Spain ENS (/providers/microsoft.authorization/policysetdefinitions/175daf90-21e1-4fec-b745-7b4c909aa94c)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Preview]: Linux machines should meet requirements for the Azure security baseline for Docker hosts";"70aa7a1c-b0c7-4b2f-922b-8489d97cbb9f";"/providers/microsoft.authorization/policydefinitions/70aa7a1c-b0c7-4b2f-922b-8489d97cbb9f";"1.2.0-preview";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Guest Configuration";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Function app slots to turn off remote debugging";"70adbb40-e092-42d5-a6f8-71c540a5efdb";"/providers/microsoft.authorization/policydefinitions/70adbb40-e092-42d5-a6f8-71c540a5efdb";"1.1.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"App Service";"0";"1";"[Preview]: Control the use of App Service in a Virtual Enclave (/providers/microsoft.authorization/policysetdefinitions/528d78c5-246c-4f26-ade6-d30798705411)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Log checkpoints should be enabled for PostgreSQL flexible servers";"70be9e12-c935-49ac-9bd8-fd64b85c1f87";"/providers/microsoft.authorization/policydefinitions/70be9e12-c935-49ac-9bd8-fd64b85c1f87";"1.0.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"PostgreSQL";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Review role group changes weekly";"70fe686f-1f91-7dab-11bf-bca4201e183b";"/providers/microsoft.authorization/policydefinitions/70fe686f-1f91-7dab-11bf-bca4201e183b";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"10";"FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab), ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), Spain ENS (/providers/microsoft.authorization/policysetdefinitions/175daf90-21e1-4fec-b745-7b4c909aa94c), SWIFT CSP-CSCF v2022 (/providers/microsoft.authorization/policysetdefinitions/7bc7cd6c-4114-ff31-3cac-59be3157596d)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Enable logging by category group for Key vaults (microsoft.keyvault/vaults) to Event Hub";"71153be3-4742-4aae-9aec-150f7589311b";"/providers/microsoft.authorization/policydefinitions/71153be3-4742-4aae-9aec-150f7589311b";"1.2.0";"Default: DeployIfNotExists; Allowed: AuditIfNotExists,DeployIfNotExists,Disabled";"Monitoring";"0";"2";"Enable allLogs category group resource logging for supported resources to Event Hub (/providers/microsoft.authorization/policysetdefinitions/85175a36-2f12-419a-96b4-18d5b0096531), Enable audit category group resource logging for supported resources to Event Hub (/providers/microsoft.authorization/policysetdefinitions/1020d527-2764-4230-92cc-7035e4fcf8a7)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Azure Firewall Premium should configure a valid intermediate certificate to enable TLS inspection";"711c24bb-7f18-4578-b192-81a6161e1f17";"/providers/microsoft.authorization/policydefinitions/711c24bb-7f18-4578-b192-81a6161e1f17";"1.1.0-deprecated";"Default: Disabled; Allowed: Audit,Deny,Disabled";"Network";"0";"0";"";;;;;"False";"";"";"";""
